ORDER	ITEM_NUMBER	ITEM_DESCRIPTION	LOT_NUMBER	REC_DATE	USED_DATE	VARIETY	BRIX	DECAY_JC	TGRAD	USAGE
1013840   	75000002       	APPLE/RED/JUICE/CONV          	163655              	20111019	20111208	RED            	13.000000	1.000000	JC             	-15152.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172476              	20111205	20111208	RED            	12.200000	1.000000	JC             	-60000.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172478              	20111205	20111208	RED            	11.700000	0	JC             	-53340.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172496              	20111205	20111208	RED            	11.600000	0	JC             	-57000.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172509              	20111206	20111208	RED            	13.400000	1.000000	JC             	-54560.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172568              	20111207	20111207	RED            	11.500000	1.000000	JC             	-68760.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172592              	20111207	20111208	RED            	13.500000	0	JC             	-60800.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172593              	20111207	20111208	RED            	12.800000	0	JC             	-56515.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172594              	20111207	20111207	RED            	11.900000	1.000000	JC             	-70020.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172701              	20111207	20111207	RED            	12.100000	1.000000	JC             	-70900.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172702              	20111208	20111208	RED            	11.600000	1.000000	JC             	-29672.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172716              	20111208	20111208	RED            	12.100000	1.000000	JC             	-66300.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172718              	20111208	20111208	RED            	11.500000	1.000000	JC             	-56140.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172730              	20111208	20111208	RED            	13.200000	0	JC             	-50660.000000
1013840   	75000002       	APPLE/RED/JUICE/CONV          	172741              	20111208	20111208	RED            	12.000000	1.000000	JC             	-65920.000000
1013840   	75000025       	APPLE/GALA/JUICE/CONV         	172536              	20111206	20111206	GALA           	13.600000	1.000000	JC             	-41972.000000
1013840   	75000025       	APPLE/GALA/JUICE/CONV         	172570              	20111207	20111207	GALA           	13.100000	1.000000	JC             	-56940.000000
1013840   	75000025       	APPLE/GALA/JUICE/CONV         	172600              	20111207	20111207	GALA           	12.900000	1.000000	JC             	-68840.000000
1013840   	75000013       	APPLE/GRANNY/JUICE/CONV       	167996              	20111102	20111208	GS             	12.300000	0	JC             	-57690.000000
1013840   	75000013       	APPLE/GRANNY/JUICE/CONV       	167996              	20111102	20111208	GS             	12.300000	0	JC             	-1260.000000
1013840   	75000013       	APPLE/GRANNY/JUICE/CONV       	172488              	20111205	20111207	GS             	13.400000	0	JC             	-57350.000000
1013840   	75000013       	APPLE/GRANNY/JUICE/CONV       	172547              	20111207	20111208	GS             	10.400000	1.000000	JC             	-31245.000000
1013925   	75000511       	APPLE/PINK LADY/JC PLR/CONV   	164948              	20111118	20111211	PINK           	11.500000	0	JC             	-55856.000000
1013925   	75000090       	APPLE/MIXED/JUICE/CONV        	172481              	20111205	20111211	MIXED AP       	13.400000	1.000000	JC             	-55940.000000
1013925   	75000090       	APPLE/MIXED/JUICE/CONV        	172541              	20111206	20111210	MIXED AP       	11.900000	1.000000	JC             	-846.000000
1013925   	75000090       	APPLE/MIXED/JUICE/CONV        	172557              	20111207	20111211	MIXED AP       	12.400000	1.000000	JC             	-47635.000000
1013925   	75000090       	APPLE/MIXED/JUICE/CONV        	172566              	20111207	20111210	MIXED AP       	11.900000	1.000000	JC             	-64960.000000
1013925   	75000057       	APPLE/OTHER/JUICE/CONV        	172586              	20111207	20111211	OTHER          	13.400000	1.000000	JC             	-17360.000000
1013925   	75000036       	APPLE/JONAGOLD/JUICE/CONV     	172543              	20111206	20111211	JGOLD          	12.300000	1.000000	JC             	-2289.000000
1013925   	75000006       	APPLE/GOLD/JUICE/CONV         	172515              	20111206	20111211	GOLD           	11.400000	1.000000	JC             	-57820.000000
1013925   	75000006       	APPLE/GOLD/JUICE/CONV         	172539              	20111206	20111210	GOLD           	11.900000	1.000000	JC             	-41454.000000
1013925   	75000006       	APPLE/GOLD/JUICE/CONV         	172752              	20111209	20111210	GOLD           	11.300000	1.000000	JC             	-57360.000000
1013925   	75000002       	APPLE/RED/JUICE/CONV          	168977              	20111108	20111211	RED            	12.400000	0	JC             	-25144.000000
1013925   	75000002       	APPLE/RED/JUICE/CONV          	172493              	20111205	20111211	RED            	11.800000	1.000000	JC             	-59868.000000
1013925   	75000002       	APPLE/RED/JUICE/CONV          	172702              	20111208	20111211	RED            	11.600000	1.000000	JC             	-28068.000000
1013925   	75000002       	APPLE/RED/JUICE/CONV          	172725              	20111208	20111211	RED            	13.200000	0	JC             	-55800.000000
1013925   	75000002       	APPLE/RED/JUICE/CONV          	172785              	20111209	20111210	RED            	12.600000	1.000000	JC             	-51307.000000
1013925   	75000018       	APPLE/FUJI/JUICE/CONV         	172591              	20111207	20111210	FUJI           	14.800000	0	JC             	-14509.000000
1013925   	75000025       	APPLE/GALA/JUICE/CONV         	168975              	20111109	20111211	GALA           	12.800000	1.000000	JC             	-26075.000000
1013925   	75000025       	APPLE/GALA/JUICE/CONV         	172540              	20111206	20111210	GALA           	12.800000	1.000000	JC             	-16920.000000
1013925   	75000025       	APPLE/GALA/JUICE/CONV         	172589              	20111207	20111210	GALA           	11.600000	1.000000	JC             	-27203.000000
1013925   	75000025       	APPLE/GALA/JUICE/CONV         	172753              	20111209	20111210	GALA           	12.100000	1.000000	JC             	-58220.000000
1013925   	75000025       	APPLE/GALA/JUICE/CONV         	172786              	20111209	20111210	GALA           	12.300000	0	JC             	-18813.000000
1013925   	75000013       	APPLE/GRANNY/JUICE/CONV       	172555              	20111207	20111210	GS             	11.000000	1.000000	JC             	-64040.000000
1013928   	75000057       	APPLE/OTHER/JUICE/CONV        	169023              	20111108	20111212	WINTER B       	10.600000	0	JC             	-42141.000000
1013928   	75000057       	APPLE/OTHER/JUICE/CONV        	171656              	20111108	20111212	WINTER B       	12.200000	1.000000	JC             	-29918.000000
1013928   	75000057       	APPLE/OTHER/JUICE/CONV        	171873              	20111112	20111212	WINTER B       	10.500000	1.000000	JC             	-7403.000000
1013928   	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	167709              	20111025	20111212	HONEY          	12.300000	1.000000	JC             	-14428.000000
1013928   	75000091       	APPLE/MIXED/ELIM/CONV         	164533A             	20111203	20111212	MIXED AP       	NULL	1.000000	JE             	-11277.000000
1013928   	75000091       	APPLE/MIXED/ELIM/CONV         	175173              	20111027	20111212	MIXED AP       	NULL	1.000000	JE             	-10385.000000
1013928   	75000091       	APPLE/MIXED/ELIM/CONV         	175194              	20111028	20111212	MIXED AP       	NULL	1.000000	JE             	-10385.000000
1013928   	75000008       	APPLE/GOLD/ELIM/CONV          	164526              	20111201	20111212	GOLD           	NULL	1.000000	JE             	-2961.000000
1013928   	75000008       	APPLE/GOLD/ELIM/CONV          	164528              	20111201	20111212	GOLD           	NULL	1.000000	JE             	-4960.000000
1013928   	75000008       	APPLE/GOLD/ELIM/CONV          	164643              	20111130	20111212	7620           	NULL	1.000000	JE             	-7620.000000
1013928   	75000008       	APPLE/GOLD/ELIM/CONV          	164644              	20111130	20111212	GOLD           	NULL	1.000000	JE             	-8062.000000
1013928   	75000509       	APPLE/BRAEBURN/JC PLR/CONV    	164766              	20111114	20111214	BRAEB          	13.400000	0	JC             	-15040.000000
1013928   	75000509       	APPLE/BRAEBURN/JC PLR/CONV    	164789              	20111116	20111214	BRAEB          	0	0	               	-14475.000000
1013928   	75000509       	APPLE/BRAEBURN/JC PLR/CONV    	172392              	20111201	20111214	BRAEB          	13.100000	0	J/P            	-1787.000000
1013928   	75000006       	APPLE/GOLD/JUICE/CONV         	172579              	20111207	20111212	GOLD           	13.000000	1.000000	JC             	-42260.000000
1013928   	75000006       	APPLE/GOLD/JUICE/CONV         	172712              	20111208	20111212	GOLD           	11.500000	1.000000	JC             	-56080.000000
1013928   	75000006       	APPLE/GOLD/JUICE/CONV         	172733              	20111208	20111212	GOLD           	11.100000	1.000000	JC             	-21882.000000
1013928   	75000006       	APPLE/GOLD/JUICE/CONV         	172751              	20111208	20111213	GOLD           	11.000000	0	JC             	-30075.000000
1013928   	75000006       	APPLE/GOLD/JUICE/CONV         	172784              	20111209	20111214	GOLD           	12.600000	0	JC             	-59020.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169809              	20111212	20111213	RED            	12.000000	1.000000	JC             	-60668.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169810              	20111212	20111212	RED            	12.200000	1.000000	JC             	-71240.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169811              	20111212	20111212	RED            	12.600000	1.000000	JC             	-63160.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169817              	20111212	20111212	RED            	12.500000	1.000000	JC             	-20434.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169817              	20111212	20111212	RED            	12.500000	1.000000	JC             	-35146.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169819              	20111212	20111212	RED            	12.500000	1.000000	JC             	-72480.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169826              	20111213	20111213	RED            	13.100000	1.000000	JC             	-70780.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169827              	20111213	20111213	RED            	11.600000	1.000000	JC             	-58840.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169828              	20111213	20111213	RED            	11.400000	1.000000	JC             	-58980.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169839              	20111213	20111213	RED            	12.400000	1.000000	JC             	-65780.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169876              	20111213	20111213	RED            	12.100000	1.000000	JC             	-68340.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169884              	20111214	20111214	RED            	11.800000	1.000000	JC             	-60700.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169885              	20111214	20111214	RED            	13.300000	1.000000	JC             	-64500.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	169904              	20111214	20111214	RED            	11.600000	1.000000	JC             	-67960.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172241              	20111123	20111212	RED            	12.300000	1.000000	JC             	-56360.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172368              	20111130	20111212	RED            	13.300000	0	JC             	-53960.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172484              	20111205	20111212	RED            	12.800000	0	JC             	-1629.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172508              	20111206	20111212	RED            	12.300000	1.000000	JC             	-57360.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172732              	20111208	20111212	RED            	13.700000	0	JC             	-59300.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172759              	20111209	20111212	RED            	13.300000	1.000000	JC             	-58560.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172760              	20111209	20111212	RED            	13.200000	1.000000	JC             	-54920.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172761              	20111209	20111212	RED            	12.600000	1.000000	JC             	-52680.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172798              	20111212	20111212	RED            	11.600000	1.000000	JC             	-53240.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172799              	20111212	20111212	RED            	12.500000	1.000000	JC             	-65260.000000
1013928   	75000002       	APPLE/RED/JUICE/CONV          	172800              	20111212	20111212	RED            	11.400000	1.000000	JC             	-61880.000000
1013928   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	167961              	20111101	20111213	BRAEB          	11.700000	0	JC             	-14465.000000
1013928   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	169048              	20111109	20111213	BRAEB          	10.800000	1.000000	JC             	-11520.000000
1013928   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	169144              	20111110	20111214	BRAEB          	11.100000	0	JC             	-7075.000000
1013928   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	172862              	20111214	20111214	BRAEB          	13.100000	1.000000	JC             	-3806.000000
1013928   	75000018       	APPLE/FUJI/JUICE/CONV         	169026              	20111108	20111213	FUJI           	14.800000	1.000000	JC             	-18524.000000
1013928   	75000018       	APPLE/FUJI/JUICE/CONV         	169069              	20111109	20111213	FUJI           	13.200000	0	JC             	-5130.000000
1013928   	75000018       	APPLE/FUJI/JUICE/CONV         	169069              	20111109	20111214	FUJI           	13.200000	0	JC             	-32829.000000
1013928   	75000018       	APPLE/FUJI/JUICE/CONV         	169879              	20111213	20111214	FUJI           	14.400000	1.000000	JC             	-21867.000000
1013928   	75000018       	APPLE/FUJI/JUICE/CONV         	169879              	20111213	20111214	FUJI           	14.400000	1.000000	JC             	21867.000000
1013928   	75000042       	APPLE/CAMEO/JUICE/CONV        	172596              	20111207	20111212	CAM            	11.600000	0	JC             	-3500.000000
1013928   	75000025       	APPLE/GALA/JUICE/CONV         	169880              	20111213	20111214	GALA           	12.700000	1.000000	JC             	-16400.000000
1013928   	75000025       	APPLE/GALA/JUICE/CONV         	172462              	20111202	20111212	GALA           	11.600000	1.000000	JC             	-16605.000000
1013928   	75000090       	APPLE/MIXED/JUICE/CONV        	168921              	20111107	20111212	MIXED AP       	13.200000	0	JC             	-58620.000000
1013928   	75000090       	APPLE/MIXED/JUICE/CONV        	169889              	20111214	20111214	MIXED AP       	12.500000	1.000000	JC             	-57560.000000
1013928   	75000090       	APPLE/MIXED/JUICE/CONV        	172557              	20111207	20111212	MIXED AP       	12.400000	1.000000	JC             	-5725.000000
1013928   	75000090       	APPLE/MIXED/JUICE/CONV        	172861              	20111214	20111214	MIXED AP       	12.800000	1.000000	JC             	-58994.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	164857              	20111117	20111214	GS             	13.300000	0	JC             	-10836.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	164980              	20111121	20111214	GS             	10.600000	0	JC             	-22166.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	168872              	20111103	20111213	GS             	12.100000	0	JC             	-9164.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	169036              	20111109	20111212	GS             	11.800000	0	JC             	-57360.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	169091              	20111109	20111213	GS             	13.000000	0	JC             	-55351.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	169835              	20111213	20111214	GS             	10.600000	1.000000	JC             	-20250.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	172211              	20111122	20111212	GS             	11.900000	1.000000	JC             	-28020.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	172247              	20111123	20111212	GS             	10.500000	0	JC             	-57300.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	172247              	20111123	20111212	GS             	10.500000	0	JC             	57300.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	172500              	20111205	20111212	GS             	12.900000	0	JC             	-29091.000000
1013928   	75000013       	APPLE/GRANNY/JUICE/CONV       	172523              	20111206	20111212	GS             	13.200000	0	JC             	-69660.000000
1014089   	75000090       	APPLE/MIXED/JUICE/CONV        	169829              	20111213	20111219	MIXED AP       	11.800000	1.000000	JC             	-55660.000000
1014089   	75000090       	APPLE/MIXED/JUICE/CONV        	169928              	20111214	20111219	MIXED AP       	13.600000	1.000000	JC             	-61180.000000
1014089   	75000090       	APPLE/MIXED/JUICE/CONV        	170037              	20111220	20111221	MIXED AP       	11.600000	1.000000	JC             	-56400.000000
1014089   	75000090       	APPLE/MIXED/JUICE/CONV        	170039              	20111220	20111221	MIXED AP       	13.000000	1.000000	JC             	-57220.000000
1014089   	75000090       	APPLE/MIXED/JUICE/CONV        	170058              	20111220	20111221	MIXED AP       	11.300000	1.000000	JC             	-65600.000000
1014089   	75000090       	APPLE/MIXED/JUICE/CONV        	172770              	20111209	20111221	MIXED AP       	12.800000	0	JC             	-897.000000
1014089   	75000531       	APPLE/GOLD/JC PLR/CONV        	135844              	20111215	20111220	GOLD           	12.500000	0	JC             	-43595.000000
1014089   	75000531       	APPLE/GOLD/JC PLR/CONV        	135844              	20111215	20111220	GOLD           	12.500000	0	JC             	43595.000000
1014089   	75000006       	APPLE/GOLD/JUICE/CONV         	170038              	20111220	20111220	GOLD           	12.300000	1.000000	JC             	-42936.000000
1014089   	75000006       	APPLE/GOLD/JUICE/CONV         	170038              	20111220	20111220	GOLD           	12.300000	1.000000	JC             	42936.000000
1014089   	75000006       	APPLE/GOLD/JUICE/CONV         	170062              	20111220	20111220	GOLD           	11.700000	1.000000	JC             	-3136.000000
1014089   	75000006       	APPLE/GOLD/JUICE/CONV         	170062              	20111220	20111220	GOLD           	11.700000	1.000000	JC             	3136.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	165451              	20111123	20111222	RED            	12.500000	1.000000	JC             	-959.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	165451              	20111123	20111222	RED            	12.500000	1.000000	JC             	-62311.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	165535              	20111201	20111222	RED            	12.800000	1.000000	JC             	-25151.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170021              	20111219	20111220	RED            	12.000000	1.000000	JC             	-60180.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170035              	20111220	20111221	RED            	12.500000	1.000000	JC             	-29912.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170035              	20111220	20111222	RED            	12.500000	1.000000	JC             	-831.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170046              	20111220	20111220	RED            	12.100000	1.000000	JC             	-7267.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170055              	20111220	20111220	RED            	11.400000	1.000000	JC             	-57520.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170109              	20111222	20111222	RED            	11.000000	1.000000	JC             	-65060.000000
1014089   	75000002       	APPLE/RED/JUICE/CONV          	170120              	20111222	20111222	RED            	10.800000	1.000000	JC             	-66680.000000
1014089   	75000018       	APPLE/FUJI/JUICE/CONV         	170069              	20111221	20111221	FUJI           	15.000000	0	JC             	-61400.000000
1014089   	75000018       	APPLE/FUJI/JUICE/CONV         	170079              	20111222	20111222	FUJI           	14.100000	1.000000	JC             	-39836.000000
1014089   	75000018       	APPLE/FUJI/JUICE/CONV         	170118              	20111222	20111222	FUJI           	14.800000	1.000000	JC             	-59780.000000
1014089   	75000025       	APPLE/GALA/JUICE/CONV         	170033              	20111220	20111221	GALA           	12.100000	1.000000	JC             	-66500.000000
1014089   	75000025       	APPLE/GALA/JUICE/CONV         	170095              	20111221	20111222	GALA           	13.100000	1.000000	JC             	-70700.000000
1014089   	75000025       	APPLE/GALA/JUICE/CONV         	170103              	20111221	20111222	GALA           	12.000000	1.000000	JC             	-67660.000000
1014089   	75000013       	APPLE/GRANNY/JUICE/CONV       	170017              	20111219	20111221	GS             	11.500000	0	JC             	-39567.000000
1014089   	75000013       	APPLE/GRANNY/JUICE/CONV       	170017              	20111219	20111222	GS             	11.500000	0	JC             	-3597.000000
1014089   	75000013       	APPLE/GRANNY/JUICE/CONV       	172766              	20111209	20111222	GS             	10.800000	0	JC             	-13752.000000
1014089   	75000013       	APPLE/GRANNY/JUICE/CONV       	172766              	20111209	20111222	GS             	10.800000	0	JC             	-19253.000000
1014089   	75000013       	APPLE/GRANNY/JUICE/CONV       	172766              	20111209	20111222	GS             	10.800000	0	JC             	-27505.000000
1014089   	75000013       	APPLE/GRANNY/JUICE/CONV       	172769              	20111209	20111220	GS             	12.800000	0	JC             	-51259.000000
1014089   	75000011       	APPLE/GRANNY/PEELER/CONV      	172771              	20111209	20111221	GS             	12.200000	NULL	SP2            	-11419.000000
1014089   	75000011       	APPLE/GRANNY/PEELER/CONV      	172777              	20111209	20111221	GS             	13.400000	NULL	SP2            	-43113.000000
1014089   	75000011       	APPLE/GRANNY/PEELER/CONV      	172777              	20111209	20111221	GS             	13.400000	NULL	SP2            	-2639.000000
1014291   	75000052       	APPLE/ROME/JUICE/CONV         	170400              	20120106	20120107	ROME           	11.000000	1.000000	JC             	-4589.000000
1014291   	75000090       	APPLE/MIXED/JUICE/CONV        	170008              	20111219	20120106	MIXED AP       	12.800000	1.000000	JC             	-56560.000000
1014291   	75000090       	APPLE/MIXED/JUICE/CONV        	170074              	20111221	20120105	MIXED AP       	11.900000	1.000000	JC             	-61640.000000
1014291   	75000090       	APPLE/MIXED/JUICE/CONV        	170294              	20120104	20120107	MIXED AP       	11.600000	1.000000	JC             	-51740.000000
1014291   	75000090       	APPLE/MIXED/JUICE/CONV        	170300              	20120104	20120106	MIXED AP       	12.200000	1.000000	JC             	-50500.000000
1014291   	75000090       	APPLE/MIXED/JUICE/CONV        	170396              	20120106	20120107	MIXED AP       	10.200000	1.000000	JC             	-1739.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	166814              	20120106	20120107	GOLD           	12.100000	1.000000	JC             	-53840.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	166818              	20120106	20120107	GOLD           	11.300000	1.000000	JC             	-57400.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	169814              	20111212	20120107	GOLD           	11.800000	1.000000	JC             	-10956.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170042              	20111220	20120108	GOLD           	13.000000	1.000000	JC             	-26662.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170114              	20111222	20120107	GOLD           	11.400000	2.000000	JC             	-2794.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170168              	20111223	20120106	GOLD           	12.000000	1.000000	JC             	-12136.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170267              	20120103	20120106	GOLD           	13.200000	1.000000	JC             	-58425.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170290              	20120104	20120105	GOLD           	12.000000	1.000000	JC             	-65500.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170319              	20120104	20120107	GOLD           	12.000000	1.000000	JC             	-822.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170360              	20120105	20120107	GOLD           	13.400000	1.000000	JC             	-62010.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	170399              	20120106	20120107	GOLD           	12.200000	1.000000	JC             	-14683.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	172746              	20111208	20120107	GOLD           	11.400000	1.000000	JC             	-9846.000000
1014291   	75000006       	APPLE/GOLD/JUICE/CONV         	172775              	20111209	20120108	GOLD           	13.200000	1.000000	JC             	-19587.000000
1014291   	75000004       	APPLE/GOLD/PEELER/CONV        	170318              	20120104	20120107	GOLD           	13.000000	NULL	SP2            	-53418.000000
1014291   	75000057       	APPLE/OTHER/JUICE/CONV        	166803              	20120106	20120107	OTHER          	10.500000	2.000000	JC             	-39522.000000
1014291   	75000509       	APPLE/BRAEBURN/JC PLR/CONV    	169977              	20111216	20120107	BRAEB          	13.000000	0	J/P            	-8796.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	166802              	20120106	20120107	RED            	12.500000	1.000000	JC             	-15465.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	166806              	20120106	20120106	RED            	12.000000	1.000000	JC             	-67860.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	166816              	20120106	20120106	RED            	12.700000	1.000000	JC             	-74620.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	169816              	20111212	20120107	RED            	11.600000	1.000000	JC             	-23598.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	169963              	20111215	20120108	RED            	13.100000	0	JC             	-59880.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	169979              	20111216	20120108	RED            	11.600000	1.000000	JC             	-51075.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170005              	20111219	20120104	RED            	12.200000	1.000000	JC             	-46529.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170006              	20111219	20120104	RED            	11.300000	1.000000	JC             	-56600.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170081              	20111221	20120105	RED            	12.600000	1.000000	JC             	-57600.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170112              	20111222	20120107	RED            	12.200000	1.000000	JC             	-49355.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170154              	20111223	20120104	RED            	12.900000	1.000000	JC             	-38409.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170154              	20111223	20120104	RED            	12.900000	1.000000	JC             	-19631.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170165              	20111223	20120106	RED            	11.400000	1.000000	JC             	-16160.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170170              	20111223	20120106	RED            	11.300000	1.000000	JC             	-6472.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170283              	20120103	20120105	RED            	11.200000	1.000000	JC             	-40060.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170288              	20120104	20120105	RED            	11.400000	1.000000	JC             	-57520.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170320              	20120104	20120104	RED            	10.800000	1.000000	JC             	-52872.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170323              	20120104	20120104	RED            	10.300000	1.000000	JC             	-53245.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170348              	20120105	20120105	RED            	11.300000	1.000000	JC             	-71920.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170356              	20120105	20120105	RED            	11.800000	1.000000	JC             	-64780.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170367              	20120105	20120105	RED            	11.600000	1.000000	JC             	-64000.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170387              	20120106	20120106	RED            	11.200000	1.000000	JC             	-70100.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	170397              	20120106	20120107	RED            	11.700000	1.000000	JC             	-22942.000000
1014291   	75000002       	APPLE/RED/JUICE/CONV          	172745              	20111208	20120107	RED            	12.300000	1.000000	JC             	-13427.000000
1014291   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	170047              	20111220	20120105	BRAEB          	12.700000	1.000000	JC             	-10014.000000
1014291   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	170105              	20111221	20120106	BRAEB          	12.900000	0	JC             	-18456.000000
1014291   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	170189              	20111228	20120107	BRAEB          	12.200000	0	JC             	-14240.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170028              	20111219	20120106	FUJI           	15.300000	1.000000	JC             	-42376.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170049              	20111220	20120105	FUJI           	15.600000	1.000000	JC             	-2731.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170101              	20111221	20120108	FUJI           	14.300000	1.000000	JC             	-9166.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170101              	20111221	20120108	FUJI           	14.300000	1.000000	JC             	-6416.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170122              	20111222	20120108	FUJI           	15.600000	1.000000	JC             	-25627.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170130              	20111222	20120106	FUJI           	14.000000	1.000000	JC             	-43784.000000
1014291   	75000018       	APPLE/FUJI/JUICE/CONV         	170167              	20111223	20120106	FUJI           	14.000000	1.000000	JC             	-8080.000000
